000000 0000 NOP
0****************************************************
000001 0001 NOP
000002 0002 NOP
000003 0003 JMP    $18D4
067996 1A65 JNZ    $1A5F
067997 1A5F INR    D
067998 1A60 NOP
067999 1A61 INX    H
068000 1A62 MOV    A,H --- HL: $3340
68000****************************************************
068001 1A63 CPI    #$40
068002 1A65 JNZ    $1A5F
068003 1A5F INR    D
068004 1A60 NOP
068005 1A61 INX    H
068006 1A62 MOV    A,H --- HL: $3341
068007 1A63 CPI    #$40
068008 1A65 JNZ    $1A5F
068009 1A5F INR    D
068010 1A60 NOP
068011 1A61 INX    H
068012 1A62 MOV    A,H --- HL: $3342
068013 1A63 CPI    #$40
068014 1A65 JNZ    $1A5F
068015 1A5F INR    D
068016 1A60 NOP
068017 1A61 INX    H
068018 1A62 MOV    A,H --- HL: $3343
068019 1A63 CPI    #$40
068020 1A65 JNZ    $1A5F
068021 1A5F INR    D
068022 1A60 NOP
068023 1A61 INX    H
068024 1A62 MOV    A,H --- HL: $3344
068025 1A63 CPI    #$40
068026 1A65 JNZ    $1A5F
068027 1A5F INR    D
068028 1A60 NOP
068029 1A61 INX    H
068030 1A62 MOV    A,H --- HL: $3345
068031 1A63 CPI    #$40
068032 1A65 JNZ    $1A5F
068033 1A5F INR    D
068034 1A60 NOP
068035 1A61 INX    H
068036 1A62 MOV    A,H --- HL: $3346
068037 1A63 CPI    #$40
068038 1A65 JNZ    $1A5F
068039 1A5F INR    D
068040 1A60 NOP
068041 1A61 INX    H
068042 1A62 MOV    A,H --- HL: $3347
068043 1A63 CPI    #$40
068044 1A65 JNZ    $1A5F
068045 1A5F INR    D
068046 1A60 NOP
068047 1A61 INX    H
068048 1A62 MOV    A,H --- HL: $3348
068049 1A63 CPI    #$40
068050 1A65 JNZ    $1A5F
068051 1A5F INR    D
068052 1A60 NOP
068053 1A61 INX    H
068054 1A62 MOV    A,H --- HL: $3349
068055 1A63 CPI    #$40
068056 1A65 JNZ    $1A5F
068057 1A5F INR    D
068058 1A60 NOP
068059 1A61 INX    H
068060 1A62 MOV    A,H --- HL: $334A
068061 1A63 CPI    #$40
068062 1A65 JNZ    $1A5F
068063 1A5F INR    D
068064 1A60 NOP
068065 1A61 INX    H
068066 1A62 MOV    A,H --- HL: $334B
068067 1A63 CPI    #$40
068068 1A65 JNZ    $1A5F
068069 1A5F INR    D
068070 1A60 NOP
068071 1A61 INX    H
068072 1A62 MOV    A,H --- HL: $334C
068073 1A63 CPI    #$40
068074 1A65 JNZ    $1A5F
068075 1A5F INR    D
068076 1A60 NOP
068077 1A61 INX    H
068078 1A62 MOV    A,H --- HL: $334D
068079 1A63 CPI    #$40
068080 1A65 JNZ    $1A5F
068081 1A5F INR    D
068082 1A60 NOP
068083 1A61 INX    H
068084 1A62 MOV    A,H --- HL: $334E
068085 1A63 CPI    #$40
068086 1A65 JNZ    $1A5F
068087 1A5F INR    D
068088 1A60 NOP
068089 1A61 INX    H
068090 1A62 MOV    A,H --- HL: $334F
068091 1A63 CPI    #$40
068092 1A65 JNZ    $1A5F
068093 1A5F INR    D
068094 1A60 NOP
068095 1A61 INX    H
068096 1A62 MOV    A,H --- HL: $3350
068097 1A63 CPI    #$40
068098 1A65 JNZ    $1A5F
068099 1A5F INR    D
068100 1A60 NOP
068101 1A61 INX    H
068102 1A62 MOV    A,H --- HL: $3351
068103 1A63 CPI    #$40
068104 1A65 JNZ    $1A5F
068105 1A5F INR    D
068106 1A60 NOP
068107 1A61 INX    H
068108 1A62 MOV    A,H --- HL: $3352
068109 1A63 CPI    #$40
068110 1A65 JNZ    $1A5F
068111 1A5F INR    D
068112 1A60 NOP
068113 1A61 INX    H
068114 1A62 MOV    A,H --- HL: $3353
068115 1A63 CPI    #$40
068116 1A65 JNZ    $1A5F
068117 1A5F INR    D
068118 1A60 NOP
068119 1A61 INX    H
068120 1A62 MOV    A,H --- HL: $3354
068121 1A63 CPI    #$40
068122 1A65 JNZ    $1A5F
068123 1A5F INR    D
068124 1A60 NOP
068125 1A61 INX    H
068126 1A62 MOV    A,H --- HL: $3355
068127 1A63 CPI    #$40
068128 1A65 JNZ    $1A5F
068129 1A5F INR    D
068130 1A60 NOP
068131 1A61 INX    H
068132 1A62 MOV    A,H --- HL: $3356
068133 1A63 CPI    #$40
068134 1A65 JNZ    $1A5F
068135 1A5F INR    D
068136 1A60 NOP
068137 1A61 INX    H
068138 1A62 MOV    A,H --- HL: $3357
068139 1A63 CPI    #$40
068140 1A65 JNZ    $1A5F
068141 1A5F INR    D
068142 1A60 NOP
068143 1A61 INX    H
068144 1A62 MOV    A,H --- HL: $3358
068145 1A63 CPI    #$40
068146 1A65 JNZ    $1A5F
068147 1A5F INR    D
068148 1A60 NOP
068149 1A61 INX    H
068150 1A62 MOV    A,H --- HL: $3359
068151 1A63 CPI    #$40
068152 1A65 JNZ    $1A5F
068153 1A5F INR    D
068154 1A60 NOP
068155 1A61 INX    H
068156 1A62 MOV    A,H --- HL: $335A
068157 1A63 CPI    #$40
068158 1A65 JNZ    $1A5F
068159 1A5F INR    D
068160 1A60 NOP
068161 1A61 INX    H
068162 1A62 MOV    A,H --- HL: $335B
068163 1A63 CPI    #$40
068164 1A65 JNZ    $1A5F
068165 1A5F INR    D
068166 1A60 NOP
068167 1A61 INX    H
068168 1A62 MOV    A,H --- HL: $335C
068169 1A63 CPI    #$40
068170 1A65 JNZ    $1A5F
068171 1A5F INR    D
068172 1A60 NOP
068173 1A61 INX    H
068174 1A62 MOV    A,H --- HL: $335D
068175 1A63 CPI    #$40
068176 1A65 JNZ    $1A5F
068177 1A5F INR    D
068178 1A60 NOP
068179 1A61 INX    H
068180 1A62 MOV    A,H --- HL: $335E
068181 1A63 CPI    #$40
068182 1A65 JNZ    $1A5F
068183 1A5F INR    D
068184 1A60 NOP
068185 1A61 INX    H
068186 1A62 MOV    A,H --- HL: $335F
068187 1A63 CPI    #$40
068188 1A65 JNZ    $1A5F
068189 1A5F INR    D
068190 1A60 NOP
068191 1A61 INX    H
068192 1A62 MOV    A,H --- HL: $3360
068193 1A63 CPI    #$40
068194 1A65 JNZ    $1A5F
068195 1A5F INR    D
068196 1A60 NOP
068197 1A61 INX    H
068198 1A62 MOV    A,H --- HL: $3361
068199 1A63 CPI    #$40
068200 1A65 JNZ    $1A5F
068201 1A5F INR    D
068202 1A60 NOP
068203 1A61 INX    H
068204 1A62 MOV    A,H --- HL: $3362
068205 1A63 CPI    #$40
068206 1A65 JNZ    $1A5F
068207 1A5F INR    D
068208 1A60 NOP
068209 1A61 INX    H
068210 1A62 MOV    A,H --- HL: $3363
068211 1A63 CPI    #$40
068212 1A65 JNZ    $1A5F
068213 1A5F INR    D
068214 1A60 NOP
068215 1A61 INX    H
068216 1A62 MOV    A,H --- HL: $3364
068217 1A63 CPI    #$40
068218 1A65 JNZ    $1A5F
068219 1A5F INR    D
068220 1A60 NOP
068221 1A61 INX    H
068222 1A62 MOV    A,H --- HL: $3365
068223 1A63 CPI    #$40
068224 1A65 JNZ    $1A5F
068225 1A5F INR    D
068226 1A60 NOP
068227 1A61 INX    H
068228 1A62 MOV    A,H --- HL: $3366
068229 1A63 CPI    #$40
068230 1A65 JNZ    $1A5F
068231 1A5F INR    D
068232 1A60 NOP
068233 1A61 INX    H
068234 1A62 MOV    A,H --- HL: $3367
068235 1A63 CPI    #$40
068236 1A65 JNZ    $1A5F
068237 1A5F INR    D
068238 1A60 NOP
068239 1A61 INX    H
068240 1A62 MOV    A,H --- HL: $3368
068241 1A63 CPI    #$40
068242 1A65 JNZ    $1A5F
068243 1A5F INR    D
068244 1A60 NOP
068245 1A61 INX    H
068246 1A62 MOV    A,H --- HL: $3369
068247 1A63 CPI    #$40
068248 1A65 JNZ    $1A5F
068249 1A5F INR    D
068250 1A60 NOP
068251 1A61 INX    H
068252 1A62 MOV    A,H --- HL: $336A
068253 1A63 CPI    #$40
068254 1A65 JNZ    $1A5F
068255 1A5F INR    D
068256 1A60 NOP
068257 1A61 INX    H
068258 1A62 MOV    A,H --- HL: $336B
068259 1A63 CPI    #$40
068260 1A65 JNZ    $1A5F
068261 1A5F INR    D
068262 1A60 NOP
068263 1A61 INX    H
068264 1A62 MOV    A,H --- HL: $336C
068265 1A63 CPI    #$40
068266 1A65 JNZ    $1A5F
068267 1A5F INR    D
068268 1A60 NOP
068269 1A61 INX    H
068270 1A62 MOV    A,H --- HL: $336D
068271 1A63 CPI    #$40
068272 1A65 JNZ    $1A5F
068273 1A5F INR    D
068274 1A60 NOP
068275 1A61 INX    H
068276 1A62 MOV    A,H --- HL: $336E
068277 1A63 CPI    #$40
068278 1A65 JNZ    $1A5F
068279 1A5F INR    D
068280 1A60 NOP
068281 1A61 INX    H
068282 1A62 MOV    A,H --- HL: $336F
068283 1A63 CPI    #$40
068284 1A65 JNZ    $1A5F
068285 1A5F INR    D
068286 1A60 NOP
068287 1A61 INX    H
068288 1A62 MOV    A,H --- HL: $3370
068289 1A63 CPI    #$40
068290 1A65 JNZ    $1A5F
068291 1A5F INR    D
068292 1A60 NOP
068293 1A61 INX    H
068294 1A62 MOV    A,H --- HL: $3371
068295 1A63 CPI    #$40
068296 1A65 JNZ    $1A5F
068297 1A5F INR    D
068298 1A60 NOP
068299 1A61 INX    H
068300 1A62 MOV    A,H --- HL: $3372
068301 1A63 CPI    #$40
068302 1A65 JNZ    $1A5F
068303 1A5F INR    D
068304 1A60 NOP
068305 1A61 INX    H
068306 1A62 MOV    A,H --- HL: $3373
068307 1A63 CPI    #$40
068308 1A65 JNZ    $1A5F
068309 1A5F INR    D
068310 1A60 NOP
068311 1A61 INX    H
068312 1A62 MOV    A,H --- HL: $3374
068313 1A63 CPI    #$40
068314 1A65 JNZ    $1A5F
068315 1A5F INR    D
068316 1A60 NOP
068317 1A61 INX    H
068318 1A62 MOV    A,H --- HL: $3375
068319 1A63 CPI    #$40
068320 1A65 JNZ    $1A5F
068321 1A5F INR    D
068322 1A60 NOP
068323 1A61 INX    H
068324 1A62 MOV    A,H --- HL: $3376
068325 1A63 CPI    #$40
068326 1A65 JNZ    $1A5F
068327 1A5F INR    D
068328 1A60 NOP
068329 1A61 INX    H
068330 1A62 MOV    A,H --- HL: $3377
068331 1A63 CPI    #$40
068332 1A65 JNZ    $1A5F
068333 1A5F INR    D
068334 1A60 NOP
068335 1A61 INX    H
068336 1A62 MOV    A,H --- HL: $3378
068337 1A63 CPI    #$40
068338 1A65 JNZ    $1A5F
068339 1A5F INR    D
068340 1A60 NOP
068341 1A61 INX    H
068342 1A62 MOV    A,H --- HL: $3379
068343 1A63 CPI    #$40
068344 1A65 JNZ    $1A5F
068345 1A5F INR    D
068346 1A60 NOP
068347 1A61 INX    H
068348 1A62 MOV    A,H --- HL: $337A
068349 1A63 CPI    #$40
068350 1A65 JNZ    $1A5F
068351 1A5F INR    D
068352 1A60 NOP
068353 1A61 INX    H
068354 1A62 MOV    A,H --- HL: $337B
068355 1A63 CPI    #$40
068356 1A65 JNZ    $1A5F
068357 1A5F INR    D
068358 1A60 NOP
068359 1A61 INX    H
068360 1A62 MOV    A,H --- HL: $337C
068361 1A63 CPI    #$40
068362 1A65 JNZ    $1A5F
068363 1A5F INR    D
068364 1A60 NOP
068365 1A61 INX    H
068366 1A62 MOV    A,H --- HL: $337D
068367 1A63 CPI    #$40
068368 1A65 JNZ    $1A5F
068369 1A5F INR    D
068370 1A60 NOP
068371 1A61 INX    H
068372 1A62 MOV    A,H --- HL: $337E
068373 1A63 CPI    #$40
068374 1A65 JNZ    $1A5F
068375 1A5F INR    D
068376 1A60 NOP
068377 1A61 INX    H
068378 1A62 MOV    A,H --- HL: $337F
068379 1A63 CPI    #$40
068380 1A65 JNZ    $1A5F
068381 1A5F INR    D
068382 1A60 NOP
068383 1A61 INX    H
068384 1A62 MOV    A,H --- HL: $3380
068385 1A63 CPI    #$40
068386 1A65 JNZ    $1A5F
068387 1A5F INR    D
068388 1A60 NOP
068389 1A61 INX    H
068390 1A62 MOV    A,H --- HL: $3381
068391 1A63 CPI    #$40
068392 1A65 JNZ    $1A5F
068393 1A5F INR    D
068394 1A60 NOP
068395 1A61 INX    H
068396 1A62 MOV    A,H --- HL: $3382
068397 1A63 CPI    #$40
068398 1A65 JNZ    $1A5F
068399 1A5F INR    D
068400 1A60 NOP
068401 1A61 INX    H
068402 1A62 MOV    A,H --- HL: $3383
068403 1A63 CPI    #$40
068404 1A65 JNZ    $1A5F
068405 1A5F INR    D
068406 1A60 NOP
068407 1A61 INX    H
068408 1A62 MOV    A,H --- HL: $3384
068409 1A63 CPI    #$40
068410 1A65 JNZ    $1A5F
068411 1A5F INR    D
068412 1A60 NOP
068413 1A61 INX    H
068414 1A62 MOV    A,H --- HL: $3385
068415 1A63 CPI    #$40
068416 1A65 JNZ    $1A5F
068417 1A5F INR    D
068418 1A60 NOP
068419 1A61 INX    H
068420 1A62 MOV    A,H --- HL: $3386
068421 1A63 CPI    #$40
068422 1A65 JNZ    $1A5F
068423 1A5F INR    D
068424 1A60 NOP
068425 1A61 INX    H
068426 1A62 MOV    A,H --- HL: $3387
068427 1A63 CPI    #$40
068428 1A65 JNZ    $1A5F
068429 1A5F INR    D
068430 1A60 NOP
068431 1A61 INX    H
068432 1A62 MOV    A,H --- HL: $3388
068433 1A63 CPI    #$40
068434 1A65 JNZ    $1A5F
068435 1A5F INR    D
068436 1A60 NOP
068437 1A61 INX    H
068438 1A62 MOV    A,H --- HL: $3389
068439 1A63 CPI    #$40
068440 1A65 JNZ    $1A5F
068441 1A5F INR    D
068442 1A60 NOP
068443 1A61 INX    H
068444 1A62 MOV    A,H --- HL: $338A
068445 1A63 CPI    #$40
068446 1A65 JNZ    $1A5F
068447 1A5F INR    D
068448 1A60 NOP
068449 1A61 INX    H
068450 1A62 MOV    A,H --- HL: $338B
068451 1A63 CPI    #$40
068452 1A65 JNZ    $1A5F
068453 1A5F INR    D
068454 1A60 NOP
068455 1A61 INX    H
068456 1A62 MOV    A,H --- HL: $338C
068457 1A63 CPI    #$40
068458 1A65 JNZ    $1A5F
068459 1A5F INR    D
068460 1A60 NOP
068461 1A61 INX    H
068462 1A62 MOV    A,H --- HL: $338D
068463 1A63 CPI    #$40
068464 1A65 JNZ    $1A5F
068465 1A5F INR    D
068466 1A60 NOP
068467 1A61 INX    H
068468 1A62 MOV    A,H --- HL: $338E
068469 1A63 CPI    #$40
068470 1A65 JNZ    $1A5F
068471 1A5F INR    D
068472 1A60 NOP
068473 1A61 INX    H
068474 1A62 MOV    A,H --- HL: $338F
068475 1A63 CPI    #$40
068476 1A65 JNZ    $1A5F
068477 1A5F INR    D
068478 1A60 NOP
068479 1A61 INX    H
068480 1A62 MOV    A,H --- HL: $3390
068481 1A63 CPI    #$40
068482 1A65 JNZ    $1A5F
068483 1A5F INR    D
068484 1A60 NOP
068485 1A61 INX    H
068486 1A62 MOV    A,H --- HL: $3391
068487 1A63 CPI    #$40
068488 1A65 JNZ    $1A5F
068489 1A5F INR    D
068490 1A60 NOP
068491 1A61 INX    H
068492 1A62 MOV    A,H --- HL: $3392
068493 1A63 CPI    #$40
068494 1A65 JNZ    $1A5F
068495 1A5F INR    D
068496 1A60 NOP
068497 1A61 INX    H
068498 1A62 MOV    A,H --- HL: $3393
068499 1A63 CPI    #$40
068500 1A65 JNZ    $1A5F
068501 1A5F INR    D
068502 1A60 NOP
068503 1A61 INX    H
068504 1A62 MOV    A,H --- HL: $3394
068505 1A63 CPI    #$40
068506 1A65 JNZ    $1A5F
068507 1A5F INR    D
068508 1A60 NOP
068509 1A61 INX    H
068510 1A62 MOV    A,H --- HL: $3395
068511 1A63 CPI    #$40
068512 1A65 JNZ    $1A5F
068513 1A5F INR    D
068514 1A60 NOP
068515 1A61 INX    H
068516 1A62 MOV    A,H --- HL: $3396
068517 1A63 CPI    #$40
068518 1A65 JNZ    $1A5F
068519 1A5F INR    D
068520 1A60 NOP
068521 1A61 INX    H
068522 1A62 MOV    A,H --- HL: $3397
068523 1A63 CPI    #$40
068524 1A65 JNZ    $1A5F
068525 1A5F INR    D
068526 1A60 NOP
068527 1A61 INX    H
068528 1A62 MOV    A,H --- HL: $3398
068529 1A63 CPI    #$40
068530 1A65 JNZ    $1A5F
068531 1A5F INR    D
068532 1A60 NOP
068533 1A61 INX    H
068534 1A62 MOV    A,H --- HL: $3399
068535 1A63 CPI    #$40
068536 1A65 JNZ    $1A5F
068537 1A5F INR    D
068538 1A60 NOP
068539 1A61 INX    H
068540 1A62 MOV    A,H --- HL: $339A
068541 1A63 CPI    #$40
068542 1A65 JNZ    $1A5F
068543 1A5F INR    D
068544 1A60 NOP
068545 1A61 INX    H
068546 1A62 MOV    A,H --- HL: $339B
068547 1A63 CPI    #$40
068548 1A65 JNZ    $1A5F
068549 1A5F INR    D
068550 1A60 NOP
068551 1A61 INX    H
068552 1A62 MOV    A,H --- HL: $339C
068553 1A63 CPI    #$40
068554 1A65 JNZ    $1A5F
068555 1A5F INR    D
068556 1A60 NOP
068557 1A61 INX    H
068558 1A62 MOV    A,H --- HL: $339D
068559 1A63 CPI    #$40
068560 1A65 JNZ    $1A5F
068561 1A5F INR    D
068562 1A60 NOP
068563 1A61 INX    H
068564 1A62 MOV    A,H --- HL: $339E
068565 1A63 CPI    #$40
068566 1A65 JNZ    $1A5F
068567 1A5F INR    D
068568 1A60 NOP
068569 1A61 INX    H
068570 1A62 MOV    A,H --- HL: $339F
068571 1A63 CPI    #$40
068572 1A65 JNZ    $1A5F
068573 1A5F INR    D
068574 1A60 NOP
068575 1A61 INX    H
068576 1A62 MOV    A,H --- HL: $33A0
068577 1A63 CPI    #$40
068578 1A65 JNZ    $1A5F
068579 1A5F INR    D
068580 1A60 NOP
068581 1A61 INX    H
068582 1A62 MOV    A,H --- HL: $33A1
068583 1A63 CPI    #$40
068584 1A65 JNZ    $1A5F
068585 1A5F INR    D
068586 1A60 NOP
068587 1A61 INX    H
068588 1A62 MOV    A,H --- HL: $33A2
068589 1A63 CPI    #$40
068590 1A65 JNZ    $1A5F
068591 1A5F INR    D
068592 1A60 NOP
068593 1A61 INX    H
068594 1A62 MOV    A,H --- HL: $33A3
068595 1A63 CPI    #$40
068596 1A65 JNZ    $1A5F
068597 1A5F INR    D
068598 1A60 NOP
068599 1A61 INX    H
068600 1A62 MOV    A,H --- HL: $33A4
068601 1A63 CPI    #$40
068602 1A65 JNZ    $1A5F
068603 1A5F INR    D
068604 1A60 NOP
068605 1A61 INX    H
068606 1A62 MOV    A,H --- HL: $33A5
068607 1A63 CPI    #$40
068608 1A65 JNZ    $1A5F
068609 1A5F INR    D
068610 1A60 NOP
068611 1A61 INX    H
068612 1A62 MOV    A,H --- HL: $33A6
068613 1A63 CPI    #$40
068614 1A65 JNZ    $1A5F
068615 1A5F INR    D
068616 1A60 NOP
068617 1A61 INX    H
068618 1A62 MOV    A,H --- HL: $33A7
068619 1A63 CPI    #$40
068620 1A65 JNZ    $1A5F
068621 1A5F INR    D
068622 1A60 NOP
068623 1A61 INX    H
068624 1A62 MOV    A,H --- HL: $33A8
068625 1A63 CPI    #$40
068626 1A65 JNZ    $1A5F
068627 1A5F INR    D
068628 1A60 NOP
068629 1A61 INX    H
068630 1A62 MOV    A,H --- HL: $33A9
068631 1A63 CPI    #$40
068632 1A65 JNZ    $1A5F
068633 1A5F INR    D
068634 1A60 NOP
068635 1A61 INX    H
068636 1A62 MOV    A,H --- HL: $33AA
068637 1A63 CPI    #$40
068638 1A65 JNZ    $1A5F
068639 1A5F INR    D
068640 1A60 NOP
068641 1A61 INX    H
068642 1A62 MOV    A,H --- HL: $33AB
068643 1A63 CPI    #$40
068644 1A65 JNZ    $1A5F
068645 1A5F INR    D
068646 1A60 NOP
068647 1A61 INX    H
068648 1A62 MOV    A,H --- HL: $33AC
068649 1A63 CPI    #$40
068650 1A65 JNZ    $1A5F
068651 1A5F INR    D
068652 1A60 NOP
068653 1A61 INX    H
068654 1A62 MOV    A,H --- HL: $33AD
068655 1A63 CPI    #$40
068656 1A65 JNZ    $1A5F
068657 1A5F INR    D
068658 1A60 NOP
068659 1A61 INX    H
068660 1A62 MOV    A,H --- HL: $33AE
068661 1A63 CPI    #$40
068662 1A65 JNZ    $1A5F
068663 1A5F INR    D
068664 1A60 NOP
068665 1A61 INX    H
068666 1A62 MOV    A,H --- HL: $33AF
068667 1A63 CPI    #$40
068668 1A65 JNZ    $1A5F
068669 1A5F INR    D
068670 1A60 NOP
068671 1A61 INX    H
068672 1A62 MOV    A,H --- HL: $33B0
068673 1A63 CPI    #$40
068674 1A65 JNZ    $1A5F
068675 1A5F INR    D
068676 1A60 NOP
068677 1A61 INX    H
068678 1A62 MOV    A,H --- HL: $33B1
068679 1A63 CPI    #$40
068680 1A65 JNZ    $1A5F
068681 1A5F INR    D
068682 1A60 NOP
068683 1A61 INX    H
068684 1A62 MOV    A,H --- HL: $33B2
068685 1A63 CPI    #$40
068686 1A65 JNZ    $1A5F
068687 1A5F INR    D
068688 1A60 NOP
068689 1A61 INX    H
068690 1A62 MOV    A,H --- HL: $33B3
068691 1A63 CPI    #$40
068692 1A65 JNZ    $1A5F
068693 1A5F INR    D
068694 1A60 NOP
068695 1A61 INX    H
068696 1A62 MOV    A,H --- HL: $33B4
068697 1A63 CPI    #$40
068698 1A65 JNZ    $1A5F
068699 1A5F INR    D
068700 1A60 NOP
068701 1A61 INX    H
068702 1A62 MOV    A,H --- HL: $33B5
068703 1A63 CPI    #$40
068704 1A65 JNZ    $1A5F
068705 1A5F INR    D
068706 1A60 NOP
068707 1A61 INX    H
068708 1A62 MOV    A,H --- HL: $33B6
068709 1A63 CPI    #$40
068710 1A65 JNZ    $1A5F
068711 1A5F INR    D
068712 1A60 NOP
068713 1A61 INX    H
068714 1A62 MOV    A,H --- HL: $33B7
068715 1A63 CPI    #$40
068716 1A65 JNZ    $1A5F
068717 1A5F INR    D
068718 1A60 NOP
068719 1A61 INX    H
068720 1A62 MOV    A,H --- HL: $33B8
068721 1A63 CPI    #$40
068722 1A65 JNZ    $1A5F
068723 1A5F INR    D
068724 1A60 NOP
068725 1A61 INX    H
068726 1A62 MOV    A,H --- HL: $33B9
068727 1A63 CPI    #$40
068728 1A65 JNZ    $1A5F
068729 1A5F INR    D
068730 1A60 NOP
068731 1A61 INX    H
068732 1A62 MOV    A,H --- HL: $33BA
068733 1A63 CPI    #$40
068734 1A65 JNZ    $1A5F
068735 1A5F INR    D
068736 1A60 NOP
068737 1A61 INX    H
068738 1A62 MOV    A,H --- HL: $33BB
068739 1A63 CPI    #$40
068740 1A65 JNZ    $1A5F
068741 1A5F INR    D
068742 1A60 NOP
068743 1A61 INX    H
068744 1A62 MOV    A,H --- HL: $33BC
068745 1A63 CPI    #$40
068746 1A65 JNZ    $1A5F
068747 1A5F INR    D
068748 1A60 NOP
068749 1A61 INX    H
068750 1A62 MOV    A,H --- HL: $33BD
068751 1A63 CPI    #$40
068752 1A65 JNZ    $1A5F
068753 1A5F INR    D
068754 1A60 NOP
068755 1A61 INX    H
068756 1A62 MOV    A,H --- HL: $33BE
068757 1A63 CPI    #$40
068758 1A65 JNZ    $1A5F
068759 1A5F INR    D
068760 1A60 NOP
068761 1A61 INX    H
068762 1A62 MOV    A,H --- HL: $33BF
068763 1A63 CPI    #$40
068764 1A65 JNZ    $1A5F
068765 1A5F INR    D
068766 1A60 NOP
068767 1A61 INX    H
068768 1A62 MOV    A,H --- HL: $33C0
068769 1A63 CPI    #$40
068770 1A65 JNZ    $1A5F
068771 1A5F INR    D
068772 1A60 NOP
068773 1A61 INX    H
068774 1A62 MOV    A,H --- HL: $33C1
068775 1A63 CPI    #$40
068776 1A65 JNZ    $1A5F
068777 1A5F INR    D
068778 1A60 NOP
068779 1A61 INX    H
068780 1A62 MOV    A,H --- HL: $33C2
068781 1A63 CPI    #$40
068782 1A65 JNZ    $1A5F
068783 1A5F INR    D
068784 1A60 NOP
068785 1A61 INX    H
068786 1A62 MOV    A,H --- HL: $33C3
068787 1A63 CPI    #$40
068788 1A65 JNZ    $1A5F
068789 1A5F INR    D
068790 1A60 NOP
068791 1A61 INX    H
068792 1A62 MOV    A,H --- HL: $33C4
068793 1A63 CPI    #$40
068794 1A65 JNZ    $1A5F
068795 1A5F INR    D
068796 1A60 NOP
068797 1A61 INX    H
068798 1A62 MOV    A,H --- HL: $33C5
068799 1A63 CPI    #$40
068800 1A65 JNZ    $1A5F
068801 1A5F INR    D
068802 1A60 NOP
068803 1A61 INX    H
068804 1A62 MOV    A,H --- HL: $33C6
068805 1A63 CPI    #$40
068806 1A65 JNZ    $1A5F
068807 1A5F INR    D
068808 1A60 NOP
068809 1A61 INX    H
068810 1A62 MOV    A,H --- HL: $33C7
068811 1A63 CPI    #$40
068812 1A65 JNZ    $1A5F
068813 1A5F INR    D
068814 1A60 NOP
068815 1A61 INX    H
068816 1A62 MOV    A,H --- HL: $33C8
068817 1A63 CPI    #$40
068818 1A65 JNZ    $1A5F
068819 1A5F INR    D
068820 1A60 NOP
068821 1A61 INX    H
068822 1A62 MOV    A,H --- HL: $33C9
068823 1A63 CPI    #$40
068824 1A65 JNZ    $1A5F
068825 1A5F INR    D
068826 1A60 NOP
068827 1A61 INX    H
068828 1A62 MOV    A,H --- HL: $33CA
068829 1A63 CPI    #$40
068830 1A65 JNZ    $1A5F
068831 1A5F INR    D
068832 1A60 NOP
068833 1A61 INX    H
068834 1A62 MOV    A,H --- HL: $33CB
068835 1A63 CPI    #$40
068836 1A65 JNZ    $1A5F
068837 1A5F INR    D
068838 1A60 NOP
068839 1A61 INX    H
068840 1A62 MOV    A,H --- HL: $33CC
068841 1A63 CPI    #$40
068842 1A65 JNZ    $1A5F
068843 1A5F INR    D
068844 1A60 NOP
068845 1A61 INX    H
068846 1A62 MOV    A,H --- HL: $33CD
068847 1A63 CPI    #$40
068848 1A65 JNZ    $1A5F
068849 1A5F INR    D
068850 1A60 NOP
068851 1A61 INX    H
068852 1A62 MOV    A,H --- HL: $33CE
068853 1A63 CPI    #$40
068854 1A65 JNZ    $1A5F
068855 1A5F INR    D
068856 1A60 NOP
068857 1A61 INX    H
068858 1A62 MOV    A,H --- HL: $33CF
068859 1A63 CPI    #$40
068860 1A65 JNZ    $1A5F
068861 1A5F INR    D
068862 1A60 NOP
068863 1A61 INX    H
068864 1A62 MOV    A,H --- HL: $33D0
068865 1A63 CPI    #$40
068866 1A65 JNZ    $1A5F
068867 1A5F INR    D
068868 1A60 NOP
068869 1A61 INX    H
068870 1A62 MOV    A,H --- HL: $33D1
068871 1A63 CPI    #$40
068872 1A65 JNZ    $1A5F
068873 1A5F INR    D
068874 1A60 NOP
068875 1A61 INX    H
068876 1A62 MOV    A,H --- HL: $33D2
068877 1A63 CPI    #$40
068878 1A65 JNZ    $1A5F
068879 1A5F INR    D
068880 1A60 NOP
068881 1A61 INX    H
068882 1A62 MOV    A,H --- HL: $33D3
068883 1A63 CPI    #$40
068884 1A65 JNZ    $1A5F
068885 1A5F INR    D
068886 1A60 NOP
068887 1A61 INX    H
068888 1A62 MOV    A,H --- HL: $33D4
068889 1A63 CPI    #$40
068890 1A65 JNZ    $1A5F
068891 1A5F INR    D
068892 1A60 NOP
068893 1A61 INX    H
068894 1A62 MOV    A,H --- HL: $33D5
068895 1A63 CPI    #$40
068896 1A65 JNZ    $1A5F
068897 1A5F INR    D
068898 1A60 NOP
068899 1A61 INX    H
068900 1A62 MOV    A,H --- HL: $33D6
068901 1A63 CPI    #$40
068902 1A65 JNZ    $1A5F
068903 1A5F INR    D
068904 1A60 NOP
068905 1A61 INX    H
068906 1A62 MOV    A,H --- HL: $33D7
068907 1A63 CPI    #$40
068908 1A65 JNZ    $1A5F
068909 1A5F INR    D
068910 1A60 NOP
